Filename	UTMX		UTMY		UTMZ		Omega		Phi		Kappa
R0047607.JPG	292124.317637	4147278.474002	167.719858	-0.035000	9.534382	57.768869
R0047608.JPG	292144.532056	4147312.604038	166.780479	-3.865172	3.538191	52.861855
R0047609.JPG	292164.903797	4147346.123632	165.213195	-5.287544	-2.879406	55.873019
R0047610.JPG	292182.906866	4147381.353625	166.433854	-3.060927	0.282938	57.062936
R0047611.JPG	292200.481981	4147417.746848	163.866697	-2.093450	5.442767	60.629874
R0047612.JPG	292220.175314	4147452.310170	161.855975	-2.417468	0.322420	58.611275
R0047613.JPG	292238.107259	4147486.586505	160.956319	-0.483079	2.347932	60.260394
R0047614.JPG	292255.478287	4147521.346080	159.618310	-2.589003	-0.963420	61.385786
R0047615.JPG	292271.432133	4147557.510552	159.437544	-0.879092	-0.267006	62.425105
R0047616.JPG	292287.231248	4147592.596987	160.327904	2.238991	4.462540	61.271714
R0047617.JPG	292294.707133	4147571.634110	166.784904	7.760290	8.462411	-123.449198
R0047618.JPG	292273.088300	4147538.882432	167.003493	2.011715	6.005314	-116.243376
R0047619.JPG	292257.691560	4147504.579158	166.420301	1.776360	-0.946999	-107.420675
R0047620.JPG	292243.776272	4147467.664970	165.676706	1.945625	-2.828152	-106.473198
R0047621.JPG	292229.593898	4147431.918601	165.787700	-0.234345	-7.243198	-112.785522
R0047622.JPG	292211.749928	4147397.629521	166.628869	-0.304472	-5.699719	-119.274467
R0047623.JPG	292190.394834	4147364.552117	166.738801	3.929566	2.587323	-121.796187
R0047624.JPG	292170.239919	4147329.355879	167.025318	2.045620	-1.155482	-115.766348
R0047625.JPG	292152.726503	4147294.812630	167.177081	2.513238	-4.923632	-116.767649
R0047626.JPG	292134.529766	4147258.107361	168.864189	3.145589	0.328352	-116.892536
R0047627.JPG	292169.224321	4147257.627608	173.041701	-0.858382	8.177285	67.556261
R0047628.JPG	292184.348304	4147293.594259	171.510677	-1.376746	7.099794	62.123357
R0047629.JPG	292203.021338	4147328.616281	170.162246	-1.214040	7.951246	56.698045
R0047630.JPG	292223.108233	4147362.046143	168.656398	-3.919346	5.953806	55.858910
R0047631.JPG	292243.429462	4147396.572491	167.749162	-2.525620	4.509757	54.966307
R0047632.JPG	292263.634317	4147429.990425	167.204506	-5.228112	1.377259	59.684709
R0047633.JPG	292282.600782	4147464.670481	168.346724	-4.072719	-2.241141	62.291524
R0047634.JPG	292298.716555	4147501.799316	168.452235	-1.368030	0.850788	66.069472
R0047635.JPG	292313.738354	4147537.444676	166.019118	-6.504638	2.580879	62.430095
R0047636.JPG	292322.773273	4147547.427059	170.807422	8.894684	9.496325	-115.710506
R0047637.JPG	292306.849940	4147511.176750	170.635797	6.245752	3.917277	-109.452170
R0047638.JPG	292295.872784	4147474.289984	169.175568	4.740093	1.263118	-102.432043
R0047639.JPG	292286.273549	4147437.331458	168.541034	2.412069	0.556850	-103.918817
R0047640.JPG	292273.121509	4147399.805104	168.887516	-1.235686	-8.281743	-111.356775
R0047641.JPG	292253.160704	4147366.972984	168.748787	5.502259	-1.337748	-121.111325
R0047642.JPG	292233.426951	4147333.243130	170.103478	5.831735	-1.836144	-118.739984
R0047643.JPG	292215.643417	4147298.030231	172.752197	2.572712	-3.813347	-108.699270
R0047644.JPG	292197.843643	4147262.468975	173.604263	9.194470	1.889099	-108.614454
R0047645.JPG	292211.717516	4147237.106078	174.242613	-3.463295	8.456108	56.183451
R0047646.JPG	292229.554803	4147273.419129	174.231322	-0.053891	11.731395	52.419661
R0047647.JPG	292251.239615	4147306.938642	175.362910	-0.897425	10.954147	49.801795
R0047648.JPG	292276.076020	4147336.225475	177.384456	-11.397769	-0.048286	53.634643
R0047649.JPG	292297.537371	4147369.369429	176.880427	-12.890548	-4.390616	60.345027
R0047650.JPG	292313.118584	4147406.791986	174.439479	-10.431331	-0.399420	63.517908
R0047651.JPG	292324.186546	4147444.363447	173.088591	-2.799462	7.711253	64.647101
R0047652.JPG	292337.836733	4147481.225237	172.371500	-6.233116	8.184178	66.010322
R0047653.JPG	292353.522150	4147517.592987	171.091553	-3.863638	8.525263	59.897421
R0047654.JPG	292390.608360	4147530.397349	161.779364	4.139812	1.643431	-116.406673
R0047655.JPG	292369.997473	4147496.647524	162.114223	1.773627	1.277991	-112.620430
R0047656.JPG	292351.828262	4147461.615521	161.960027	2.934554	-0.008238	-106.351887
R0047657.JPG	292334.538857	4147425.946388	161.930571	-0.195114	-3.924744	-113.192439
R0047658.JPG	292316.392347	4147391.353753	161.550544	0.141472	0.557956	-108.932421
R0047659.JPG	292300.043603	4147355.505259	161.080179	0.968937	-5.647171	-107.495094
R0047660.JPG	292280.648607	4147320.665649	163.302417	2.764942	0.605977	-112.534998
R0047661.JPG	292262.778990	4147286.150458	166.614746	2.828294	2.404833	-110.561324
R0047662.JPG	292246.627268	4147250.846724	168.536778	7.057047	-2.014848	-111.181019
R0047663.JPG	292229.779518	4147214.944989	169.739825	6.048520	1.089329	-100.138274
R0047664.JPG	292108.067379	4147207.736310	166.200117	-7.381787	13.103394	123.781139
