Filename			UTMX		UTMY		UTMZ		Omega		Phi		Kappa
100_0005_0047.JPG	292184.224476	4147178.783421	184.460420	-0.133794	0.040180	159.353831
100_0005_0048.JPG	292171.888387	4147152.220812	184.424091	-0.074802	0.070026	159.326781
100_0005_0051.JPG	292239.281752	4147137.443225	184.308339	0.012654	-0.848937	-22.414071
100_0005_0052.JPG	292251.639182	4147164.388269	184.371954	-0.020833	-0.622761	-20.616054
100_0005_0053.JPG	292263.892940	4147191.218387	184.415153	-0.067235	-0.389263	-20.401517
100_0005_0054.JPG	292276.301695	4147218.057254	184.374624	-0.138042	-0.245093	-19.931337
100_0005_0055.JPG	292288.752996	4147244.931817	184.372084	-0.135762	-0.154258	-19.250048
100_0005_0056.JPG	292301.141829	4147271.872806	184.375915	-0.120824	-0.140901	-18.168970
100_0005_0057.JPG	292313.514049	4147298.647809	184.393478	-0.096028	-0.144070	-17.105062
100_0005_0058.JPG	292325.935164	4147325.588103	184.354621	-0.070608	-0.171808	-15.965594
100_0005_0059.JPG	292338.263532	4147352.465599	184.372606	-0.040607	-0.178147	-14.965570
100_0005_0060.JPG	292350.709025	4147379.210919	184.370193	-0.038379	-0.155755	-13.742714
100_0005_0061.JPG	292363.027235	4147406.101079	184.353800	-0.020191	-0.148973	-12.593690
100_0005_0062.JPG	292375.340312	4147433.077961	184.293666	-0.012277	-0.119494	-12.038326
100_0005_0063.JPG	292387.774578	4147459.980955	184.349921	-0.002137	-0.097989	-11.222926
100_0005_0064.JPG	292400.365258	4147486.935488	184.373205	-0.002756	-0.084226	-10.432721
100_0005_0067.JPG	292462.863919	4147461.949612	184.390776	-0.031712	0.368133	176.484925
100_0005_0068.JPG	292450.536976	4147434.917553	184.427341	-0.293226	0.198921	164.964745
100_0005_0069.JPG	292438.066989	4147408.145067	184.368253	-0.354429	0.178433	164.347976
100_0005_0070.JPG	292425.837399	4147381.165972	184.266345	-0.408533	0.143633	163.215439
100_0005_0071.JPG	292413.352057	4147354.372246	184.355928	-0.335230	0.104523	162.209814
100_0005_0072.JPG	292400.922840	4147327.487477	184.297215	-0.234117	0.090603	161.850704
100_0005_0073.JPG	292388.465323	4147300.545107	184.424557	-0.292776	0.096722	161.011165
100_0005_0074.JPG	292376.198924	4147273.884776	184.352736	-0.259860	0.122460	160.422808
100_0005_0075.JPG	292363.702132	4147247.036094	184.321403	-0.201572	0.105848	160.161080
100_0005_0076.JPG	292351.342653	4147220.081804	184.335968	-0.145063	0.104359	159.141682
100_0005_0077.JPG	292338.896220	4147193.200915	184.304528	-0.140196	0.111870	158.923133
100_0005_0078.JPG	292326.581738	4147166.288954	184.322351	-0.094584	0.142941	158.465382
100_0005_0079.JPG	292314.264089	4147139.451035	184.392404	0.002542	0.120898	158.346655
100_0005_0080.JPG	292301.760965	4147112.574436	184.384536	0.053300	0.141104	158.108870
100_0005_0084.JPG	292364.681733	4147088.120407	184.398155	0.138041	-0.588080	-21.763484
100_0005_0085.JPG	292377.024436	4147114.985231	184.393084	0.100285	-0.372154	-20.434866
100_0005_0086.JPG	292389.541715	4147142.046642	184.385076	0.049579	-0.201761	-20.344690
100_0005_0087.JPG	292401.718496	4147168.866465	184.339420	0.045580	-0.127318	-19.769077
100_0005_0088.JPG	292414.106433	4147195.869434	184.433858	0.043471	-0.073931	-18.695183
100_0005_0089.JPG	292426.494645	4147222.505247	184.358494	0.035243	-0.030378	-18.282355
100_0005_0090.JPG	292438.983076	4147249.308112	184.348062	0.078455	-0.022691	-16.438436
100_0005_0091.JPG	292451.344744	4147276.364026	184.370498	0.041337	-0.055210	-15.445684
100_0005_0092.JPG	292463.714022	4147303.135724	184.359197	0.032425	-0.066512	-14.112571
100_0005_0093.JPG	292476.142652	4147330.008268	184.383159	0.058900	-0.074564	-12.621437
100_0005_0094.JPG	292488.427801	4147357.063166	184.386828	0.058618	-0.027799	-11.842353
100_0005_0095.JPG	292500.898966	4147383.894303	184.391373	0.073557	-0.040473	-11.311333
100_0005_0096.JPG	292513.265643	4147410.740572	184.354433	0.060775	-0.017752	-10.544256
100_0005_0097.JPG	292525.477407	4147436.717411	184.402679	0.076175	0.018553	-10.032430
